Date,Close,High,Low,Open,Volume,year,month,day,lag_1,lag_2,lag_3,price_change,ma_7,ma_14,std_7
2022-03-11,1091.6419677734375,1097.0339575128753,1081.1311923906428,1081.1311923906428,12257423,2022.0,3.0,11.0,1088.50244140625,1071.143798828125,1017.1793823242188,3.1395263671875,1061.114013671875,1065.5455060686384,31.454028279045392
2022-03-14,1100.6058349609375,1103.1312280003071,1080.1985698532058,1086.0682461878607,8340678,2022.0,3.0,14.0,1091.6419677734375,1088.50244140625,1071.143798828125,8.9638671875,1063.7498430524554,1066.1614031110491,34.167191388828364
2022-03-15,1075.398193359375,1104.7464533796308,1065.1148867530296,1104.7464533796308,15925769,2022.0,3.0,15.0,1100.6058349609375,1091.6419677734375,1088.50244140625,-25.2076416015625,1066.213413783482,1065.3310023716517,34.31777763520917
2022-03-16,1093.55322265625,1095.6235563592827,1081.6091471404573,1083.8387095081289,11149828,2022.0,3.0,16.0,1075.398193359375,1100.6058349609375,1091.6419677734375,18.155029296875,1076.8606916155134,1066.2832815987724,28.264139031352933
2022-03-17,1129.2032470703125,1136.3468717821495,1098.899378439722,1106.9303748135983,21422098,2022.0,3.0,17.0,1093.55322265625,1075.398193359375,1100.6058349609375,35.6500244140625,1092.8641008649554,1073.6268484933037,19.0538273088006
2022-03-21,1122.69677734375,1130.2499690830257,1109.7744623583417,1112.0495186610842,11999466,2022.0,3.0,21.0,1129.2032470703125,1093.55322265625,1075.398193359375,-6.5064697265625,1100.2288120814733,1079.5891374860491,19.221664326482962
2022-03-22,1151.7037353515625,1153.4327442921551,1116.417558596963,1119.3750232146149,22557065,2022.0,3.0,22.0,1122.69677734375,1129.2032470703125,1093.55322265625,29.0069580078125,1109.257568359375,1085.166294642857,26.32604905744027
2022-03-23,1155.366455078125,1167.0375661035232,1147.9953600851836,1147.9953600851836,15462187,2022.0,3.0,23.0,1151.7037353515625,1122.69677734375,1129.2032470703125,3.6627197265625,1118.3610665457588,1089.737540108817,29.983243791828375
2022-03-24,1173.316650390625,1175.8192962308133,1142.08015447494,1142.08015447494,13168266,2022.0,3.0,24.0,1155.366455078125,1151.7037353515625,1122.69677734375,17.9501953125,1128.748325892857,1096.2490844726562,34.98469022199475
2022-03-25,1181.142822265625,1190.311286288994,1172.5657788727556,1175.0684244955903,14222488,2022.0,3.0,25.0,1173.316650390625,1155.366455078125,1151.7037353515625,7.826171875,1143.854701450893,1105.0340576171875,30.673277813341457
2022-03-28,1193.0189208984375,1196.5679268909803,1176.88868384816,1187.581436439095,9891424,2022.0,3.0,28.0,1181.142822265625,1173.316650390625,1155.366455078125,11.8760986328125,1158.0640869140625,1117.462389264788,26.199984380270195
2022-03-29,1193.291748046875,1200.321638726132,1186.3983390664755,1200.321638726132,8684065,2022.0,3.0,29.0,1193.0189208984375,1181.142822265625,1173.316650390625,0.2728271484375,1167.2195870535713,1130.0418439592634,25.625224688212544
2022-03-30,1216.2244873046875,1223.0724028520565,1190.8120505919685,1201.1863453712592,15811550,2022.0,3.0,30.0,1193.291748046875,1193.0189208984375,1181.142822265625,22.9327392578125,1180.5806884765625,1140.404750279018,22.76502905571387
2022-03-31,1198.8428955078125,1214.7456618708436,1196.0446595036312,1212.584340487485,13223718,2022.0,3.0,31.0,1216.2244873046875,1193.291748046875,1193.0189208984375,-17.381591796875,1187.3148542131696,1148.2862112862724,19.543396813830917
2022-04-01,1208.443603515625,1212.6752582349072,1193.0415116671982,1199.4116203413212,7922880,2022.0,4.0,1.0,1198.8428955078125,1216.2244873046875,1193.291748046875,9.6007080078125,1194.8973039899554,1156.629185267857,14.803913793367304
2022-04-04,1212.0155029296875,1217.157156093152,1201.9825334062043,1208.2616544203254,7929162,2022.0,4.0,4.0,1208.443603515625,1198.8428955078125,1216.2244873046875,3.5718994140625,1200.4257114955358,1164.5870186941963,12.438517328178458
2022-04-05,1194.8843994140625,1214.836726034793,1192.450114468768,1206.282427766636,13149870,2022.0,4.0,5.0,1212.0155029296875,1208.443603515625,1198.8428955078125,-17.131103515625,1202.3887939453125,1173.1217476981026,9.662649339417753
2022-04-06,1191.6993408203125,1198.72923220727,1177.1617516980632,1177.1617516980632,12257215,2022.0,4.0,6.0,1194.8843994140625,1212.0155029296875,1208.443603515625,-3.18505859375,1202.2002825055804,1180.1321847098213,9.886201535439435
2022-04-07,1170.677734375,1185.7613700217532,1168.015859682402,1180.8016922079776,15496499,2022.0,4.0,7.0,1191.6993408203125,1194.8843994140625,1212.0155029296875,-21.0216064453125,1198.9697091238838,1183.0946480887276,15.425491394750239
2022-04-08,1190.1522216796875,1194.4066235414564,1164.8307737717014,1164.8307737717014,15152495,2022.0,4.0,8.0,1170.677734375,1191.6993408203125,1194.8843994140625,19.4744873046875,1195.2450997488838,1187.9128941127233,13.60506289586428
2022-04-11,1187.67236328125,1200.5719293490686,1175.2959770389286,1183.0311432189874,9254209,2022.0,4.0,11.0,1190.1522216796875,1170.677734375,1191.6993408203125,-2.4798583984375,1193.6493094308037,1190.4820818219866,13.766885356492532
2022-04-12,1165.3087158203125,1184.214442712084,1162.7378287017318,1177.116189798847,13217742,2022.0,4.0,12.0,1187.67236328125,1190.1522216796875,1170.677734375,-22.3636474609375,1187.4871826171875,1191.1922433035713,15.576040656352394
2022-04-13,1161.031494140625,1179.6642564336455,1158.2331376653574,1171.4285360239392,10354235,2022.0,4.0,13.0,1165.3087158203125,1187.67236328125,1190.1522216796875,-4.2772216796875,1180.2037527901787,1190.314732142857,14.039259003900497
2022-04-18,1157.4822998046875,1164.7397805103374,1147.4493300930017,1152.545489452205,9974224,2022.0,4.0,18.0,1161.031494140625,1165.3087158203125,1187.67236328125,-3.5491943359375,1174.860595703125,1188.6246948242188,14.62590457116868
2022-04-19,1201.5958251953125,1213.9722131143635,1160.7585471967582,1163.920854944009,26141820,2022.0,4.0,19.0,1157.4822998046875,1161.031494140625,1165.3087158203125,44.113525390625,1176.274379185268,1189.2373308454241,16.836172268300118
2022-04-20,1236.927490234375,1244.0029958076177,1205.3724131158556,1209.012527185881,25072240,2022.0,4.0,20.0,1201.5958251953125,1157.4822998046875,1161.031494140625,35.3316650390625,1185.7386300223213,1192.3541695731026,28.051183336131672
2022-04-21,1265.8890380859375,1269.0285988217172,1243.092861615674,1251.6926535659309,21708633,2022.0,4.0,21.0,1236.927490234375,1201.5958251953125,1157.4822998046875,28.9615478515625,1196.5581752232142,1195.9016374860491,41.445513493241336
2022-04-22,1255.287353515625,1274.9438501458906,1248.6441600419914,1255.3328474216894,15054154,2022.0,4.0,22.0,1265.8890380859375,1236.927490234375,1201.5958251953125,-10.6016845703125,1206.2174595424108,1199.933384486607,46.58939408354475
2022-04-25,1226.2574462890625,1255.1051538112451,1211.9928211860372,1247.825046254362,17063215,2022.0,4.0,25.0,1255.287353515625,1265.8890380859375,1236.927490234375,-29.0299072265625,1214.9244210379463,1201.205801827567,43.24509096017625
2022-04-26,1262.9541015625,1271.7586153913803,1232.0360622414871,1233.0825422871724,12227666,2022.0,4.0,26.0,1226.2574462890625,1255.287353515625,1265.8890380859375,36.6966552734375,1229.4847935267858,1204.844273158482,39.02819251421109
2022-04-27,1264.1827392578125,1286.7740721528176,1253.5808548135026,1253.9449263825295,19338945,2022.0,4.0,27.0,1262.9541015625,1226.2574462890625,1255.287353515625,1.2286376953125,1244.7277134486608,1209.794154575893,24.26369354645468
2022-04-28,1283.065673828125,1297.239310503393,1267.708955036475,1278.5610555725848,25614076,2022.0,4.0,28.0,1264.1827392578125,1262.9541015625,1226.2574462890625,18.8829345703125,1256.3662632533483,1216.320321219308,19.120710751967085
2022-04-29,1269.5975341796875,1299.5828338743645,1263.7051102296844,1299.5828338743645,18214862,2022.0,4.0,29.0,1283.065673828125,1264.1827392578125,1262.9541015625,-13.4681396484375,1261.033412388393,1223.386021205357,17.50397166580651
2022-05-02,1265.13818359375,1276.5362108883514,1254.9458650066724,1256.7432351242765,9467006,2022.0,5.0,2.0,1269.5975341796875,1283.065673828125,1264.1827392578125,-4.4593505859375,1260.9261474609375,1228.7421613420759,17.47152755125312
2022-05-04,1225.6431884765625,1269.4836653281736,1217.7487926896629,1267.2086090941275,19247660,2022.0,5.0,4.0,1265.13818359375,1269.5975341796875,1283.065673828125,-39.4949951171875,1256.6912667410713,1231.4543631417412,22.05703721566777
2022-05-05,1201.64111328125,1242.182673959599,1197.5915547447282,1239.225089287073,17210669,2022.0,5.0,5.0,1225.6431884765625,1265.13818359375,1269.5975341796875,-24.0020751953125,1253.1746477399554,1234.0495343889509,28.68452849142379
2022-05-06,1192.4273681640625,1209.8770486382089,1180.0964740571924,1188.5825314734366,19649948,2022.0,5.0,6.0,1201.64111328125,1225.6431884765625,1265.13818359375,-9.2137451171875,1243.099400111607,1236.2920968191963,36.103630944011876
2022-05-09,1145.8568115234375,1181.711782557566,1140.715158224648,1171.6331985147317,18083752,2022.0,5.0,9.0,1192.4273681640625,1201.64111328125,1225.6431884765625,-46.570556640625,1226.1956961495537,1235.461704799107,49.71971506415633
2022-05-10,1125.995361328125,1149.6332918929572,1118.4194240193035,1135.2549338699698,19511677,2022.0,5.0,10.0,1145.8568115234375,1192.4273681640625,1201.64111328125,-19.8614501953125,1203.757080078125,1230.0616716657366,54.94508272679152
2022-05-11,1114.4610595703125,1130.6822844670523,1102.0164305530109,1125.0855713281494,16643899,2022.0,5.0,11.0,1125.995361328125,1145.8568115234375,1192.4273681640625,-11.5343017578125,1181.5947265625,1221.3140694754463,55.248525144560524
2022-05-12,1091.7559814453125,1107.8860980458353,1078.3786071325271,1104.5418146447614,20490321,2022.0,5.0,12.0,1114.4610595703125,1125.995361328125,1145.8568115234375,-22.705078125,1156.8258405412946,1208.8759940011162,50.18533001497771
2022-05-13,1104.1322021484375,1127.5197990708434,1099.0132956252585,1103.8592387327842,19308778,2022.0,5.0,13.0,1091.7559814453125,1114.4610595703125,1125.995361328125,12.376220703125,1139.4671282087054,1198.0791974748884,42.900897398515504
2022-05-16,1104.4052734375,1128.8848441001169,1099.6048242868326,1107.704062756325,13437911,2022.0,5.0,16.0,1104.1322021484375,1091.7559814453125,1114.4610595703125,0.2730712890625,1125.5762939453125,1189.3754708426338,34.29276962192001
2022-05-17,1150.7935791015625,1155.685015762583,1106.5891549718588,1107.9997065605392,16551828,2022.0,5.0,17.0,1104.4052734375,1104.1322021484375,1091.7559814453125,46.3883056640625,1119.6286097935267,1181.364004952567,22.26800772826892
2022-05-18,1154.979736328125,1169.3808421611643,1141.2839062872033,1155.5712773721964,17276788,2022.0,5.0,18.0,1150.7935791015625,1104.4052734375,1104.1322021484375,4.1861572265625,1120.931884765625,1173.5637904575892,24.23867058657671
2022-05-19,1128.361572265625,1143.2177387581737,1122.0824507846328,1130.2499303127915,14699118,2022.0,5.0,19.0,1154.979736328125,1150.7935791015625,1104.4052734375,-26.6181640625,1121.2699148995537,1162.5134974888392,24.337353052718637
2022-05-20,1194.1563720703125,1203.2338502041005,1138.440180194292,1143.2177622581032,21793091,2022.0,5.0,20.0,1128.361572265625,1154.979736328125,1150.7935791015625,65.7947998046875,1132.6549595424108,1157.1248430524554,36.31478339704895
2022-05-23,1186.1708984375,1207.3971730449673,1179.8461630484092,1197.364082975496,15252755,2022.0,5.0,23.0,1194.1563720703125,1128.361572265625,1154.979736328125,-7.9854736328125,1146.1428048270088,1151.4843226841517,36.12560604459294
2022-05-24,1190.2431640625,1200.3216273375488,1181.984697463416,1186.2163522132455,13527818,2022.0,5.0,24.0,1186.1708984375,1194.1563720703125,1128.361572265625,4.072265625,1158.444370814732,1148.9557495117188,34.03676379927367
2022-05-25,1188.491455078125,1208.8304783808387,1183.713752995507,1198.956737262974,12714544,2022.0,5.0,25.0,1190.2431640625,1186.1708984375,1194.1563720703125,-1.751708984375,1170.4566824776787,1148.0164882114955,25.571929749031778
2022-05-26,1177.16162109375,1198.9111951609143,1159.37061802393,1194.1334932703796,17882023,2022.0,5.0,26.0,1188.491455078125,1190.2431640625,1186.1708984375,-11.329833984375,1174.2235456194196,1146.9260777064733,24.091960306644907
2022-05-27,1171.7015380859375,1185.3746228810087,1155.7761439362052,1179.8690179099194,16521973,2022.0,5.0,27.0,1177.16162109375,1188.491455078125,1190.2431640625,-5.4600830078125,1176.6123744419642,1148.7721296037946,22.651806817032693
2022-05-30,1212.51611328125,1216.7021540363792,1180.392243237482,1189.8564191042008,13853398,2022.0,5.0,30.0,1171.7015380859375,1177.16162109375,1188.491455078125,40.8145751953125,1188.6344517299108,1154.952183314732,13.088495382172958
2022-05-31,1197.887451171875,1218.8862574674567,1190.1750310186887,1201.8687694825662,70620653,2022.0,5.0,31.0,1212.51611328125,1171.7015380859375,1177.16162109375,-14.628662109375,1189.1674630301338,1160.9112112862724,13.422555365994153
2022-06-01,1198.2742919921875,1208.1480337988985,1190.402522676765,1198.638243225424,9776989,2022.0,6.0,1.0,1197.887451171875,1212.51611328125,1171.7015380859375,0.3868408203125,1190.896519252232,1168.5196620396205,13.747832809641436
2022-06-02,1239.58935546875,1243.2977103658052,1198.501741229144,1198.501741229144,22126569,2022.0,6.0,2.0,1198.2742919921875,1197.887451171875,1212.51611328125,41.3150634765625,1197.9459751674108,1178.1951729910713,22.937302466635533
2022-06-03,1264.7059326171875,1281.9281427980586,1247.642951094485,1248.553069849641,23939791,2022.0,6.0,3.0,1239.58935546875,1198.2742919921875,1197.887451171875,25.1165771484375,1208.8337576729912,1189.645220075335,33.402635574734674
2022-06-06,1259.2686767578125,1280.403966122388,1252.1021829834976,1264.9336309179137,11093152,2022.0,6.0,6.0,1264.7059326171875,1239.58935546875,1198.2742919921875,-5.437255859375,1220.5633370535713,1197.3934413364955,34.81353180520547
2022-06-07,1261.634521484375,1269.9839758549958,1252.215840132052,1260.337704653236,12358255,2022.0,6.0,7.0,1259.2686767578125,1264.7059326171875,1239.58935546875,2.3658447265625,1233.4109061104912,1205.0116402762276,30.04396378088228
2022-06-08,1239.4755859375,1265.3884552322884,1235.949206752914,1261.6346065371608,12479250,2022.0,6.0,8.0,1261.634521484375,1259.2686767578125,1264.7059326171875,-22.158935546875,1237.2622593470983,1212.9483555385045,28.61292272079518
2022-06-09,1273.4649658203125,1275.3986973973456,1233.082627965682,1233.082627965682,17278305,2022.0,6.0,9.0,1239.4755859375,1261.634521484375,1259.2686767578125,33.9893798828125,1248.059047154018,1218.6132550920759,25.35239018407609
2022-06-10,1235.016357421875,1269.4380277636071,1229.2149225576163,1261.2478021770742,18093057,2022.0,6.0,10.0,1273.4649658203125,1239.4755859375,1261.634521484375,-38.4486083984375,1253.3079136439733,1222.1022164481026,15.028849153066622
2022-06-13,1211.6513671875,1216.1559851600953,1190.4478410589338,1205.7818119372728,17620803,2022.0,6.0,13.0,1235.016357421875,1273.4649658203125,1239.4755859375,-23.364990234375,1249.3167724609375,1223.6313738141741,21.566804777507123
2022-06-14,1195.817138671875,1215.72397128612,1189.151198531051,1205.8047355842043,14714312,2022.0,6.0,14.0,1211.6513671875,1235.016357421875,1273.4649658203125,-15.834228515625,1239.4755161830358,1224.1546369280134,28.101585658773367
2022-06-15,1181.3477783203125,1200.0032876716657,1175.933161306616,1191.0167974504632,11195535,2022.0,6.0,15.0,1195.817138671875,1211.6513671875,1235.016357421875,-14.4693603515625,1228.343959263393,1224.453648158482,33.80798349141816
2022-06-16,1164.830810546875,1209.8997420887065,1162.1006949883244,1193.4965424947006,17111475,2022.0,6.0,16.0,1181.3477783203125,1195.817138671875,1211.6513671875,-16.5169677734375,1214.514857700893,1223.962881905692,37.51628238345717
2022-06-17,1178.4810791015625,1194.3382305909047,1163.0562400137392,1164.830742811065,24457187,2022.0,6.0,17.0,1164.830810546875,1181.3477783203125,1195.817138671875,13.6502685546875,1205.8013567243304,1221.5318080357142,37.8346142538277
2022-06-20,1157.1185302734375,1190.8121849801246,1147.1309325401155,1185.3064592958615,12066797,2022.0,6.0,20.0,1178.4810791015625,1164.830810546875,1181.3477783203125,-21.362548828125,1189.1804373604912,1218.6197422572545,27.223204214648334
2022-06-21,1175.796630859375,1180.0281654943678,1150.4069416324685,1164.830795221328,11720049,2022.0,6.0,21.0,1157.1185302734375,1178.4810791015625,1164.830810546875,18.6781005859375,1180.7204764229912,1217.014195033482,18.3657980197439
2022-06-22,1140.0782470703125,1164.0573868656688,1137.9851663317936,1163.9663990536787,10617206,2022.0,6.0,22.0,1175.796630859375,1157.1185302734375,1178.4810791015625,-35.7183837890625,1170.4957449776787,1209.906258719308,18.198306206808066
2022-06-23,1121.581787109375,1148.905326422505,1112.5043100555831,1144.377961370299,19446323,2022.0,6.0,23.0,1140.0782470703125,1175.796630859375,1157.1185302734375,-18.4964599609375,1159.8906947544642,1199.68310546875,22.178077602472726
2022-06-24,1137.5528564453125,1142.5351607614082,1122.9696539988313,1128.429884986889,14240234,2022.0,6.0,24.0,1121.581787109375,1140.0782470703125,1175.796630859375,15.9710693359375,1153.63427734375,1190.9891183035713,21.275087270883116
2022-06-27,1134.1856689453125,1157.9828298757552,1129.135003587969,1157.9828298757552,15474529,2022.0,6.0,27.0,1137.5528564453125,1121.581787109375,1140.0782470703125,-3.3671875,1149.2563999720983,1181.8856288364955,21.7351534432152
2022-06-28,1150.1339111328125,1152.9777615415514,1129.38544140432,1129.38544140432,13572847,2022.0,6.0,28.0,1134.1856689453125,1137.5528564453125,1121.581787109375,15.9482421875,1145.2068045479912,1175.5040806361608,17.637058357924452
2022-06-29,1173.999267578125,1181.6663139665932,1137.985067118919,1140.8061704616557,19205146,2022.0,6.0,29.0,1150.1339111328125,1134.1856689453125,1137.5528564453125,23.8653564453125,1147.6183384486608,1168.3993879045759,20.464616668898866
2022-06-30,1181.052001953125,1190.2659611777156,1167.5608938992502,1173.9310028878358,23112959,2022.0,6.0,30.0,1173.999267578125,1150.1339111328125,1134.1856689453125,7.052734375,1148.369105747768,1164.5447910853795,21.728059216191777
2022-07-01,1095.9874267578125,1179.391106293829,1076.103462886294,1171.610445710058,81997149,2022.0,7.0,1.0,1181.052001953125,1173.999267578125,1150.1339111328125,-85.0645751953125,1142.0704171316963,1156.2830810546875,29.52411147981581
2022-07-04,1098.262451171875,1111.139270756361,1076.6038647303487,1082.45079365179,41857728,2022.0,7.0,4.0,1095.9874267578125,1181.052001953125,1173.999267578125,2.2750244140625,1138.7390834263392,1149.3148890904017,33.29591662548046
2022-07-05,1107.157958984375,1121.5590649917854,1099.8094906293034,1102.4941121326235,17647327,2022.0,7.0,5.0,1098.262451171875,1095.9874267578125,1181.052001953125,8.8955078125,1134.3969552176338,1144.015616280692,35.39230172530018
2022-07-06,1097.420654296875,1111.11648393539,1086.568674692882,1101.1745026432604,23943726,2022.0,7.0,6.0,1107.157958984375,1098.262451171875,1095.9874267578125,-9.7373046875,1129.144810267857,1139.2006051199776,38.056530605507255
2022-07-07,1086.6142578125,1107.1580039571163,1080.6535938667355,1103.813720771296,23301033,2022.0,7.0,7.0,1097.420654296875,1107.157958984375,1098.262451171875,-10.806396484375,1120.0705740792412,1132.6386893136162,39.7527993365635
2022-07-08,1088.1158447265625,1100.2191487523794,1084.0889121323955,1100.2191487523794,19010108,2022.0,7.0,8.0,1086.6142578125,1097.420654296875,1107.157958984375,1.5015869140625,1107.801513671875,1127.709926060268,33.01717273659174
2022-07-11,1102.9036865234375,1105.1331283386687,1078.3785026593284,1081.336087585235,13847467,2022.0,7.0,11.0,1088.1158447265625,1086.6142578125,1097.420654296875,14.787841796875,1096.6374686104912,1122.5032871791295,7.379086839549779
2022-07-12,1101.333740234375,1110.0927598985188,1093.8487904297283,1093.8487904297283,10778989,2022.0,7.0,12.0,1102.9036865234375,1088.1158447265625,1086.6142578125,-1.5699462890625,1097.4012276785713,1119.7358224051338,7.574679892799018
2022-07-13,1081.8138427734375,1107.499363443423,1079.7436294761944,1104.4507905221294,14224132,2022.0,7.0,13.0,1101.333740234375,1102.9036865234375,1088.1158447265625,-19.5198974609375,1095.0514264787946,1116.895254952567,9.55535238663215
2022-07-14,1090.73193359375,1107.4764556314449,1081.5407222618398,1086.5686402982146,16970315,2022.0,7.0,14.0,1081.8138427734375,1101.333740234375,1102.9036865234375,8.9180908203125,1092.7048514229912,1113.5509033203125,7.972594134741886
2022-07-15,1092.847900390625,1098.8540583216684,1084.33921677306,1098.8540583216684,9603210,2022.0,7.0,15.0,1090.73193359375,1081.8138427734375,1101.333740234375,2.115966796875,1092.0516008649554,1110.5982055664062,7.704631244092851
2022-07-18,1102.15283203125,1103.4040345430285,1088.525123257814,1101.584037969047,15160908,2022.0,7.0,18.0,1092.847900390625,1090.73193359375,1081.8138427734375,9.304931640625,1094.2713971819196,1107.1709856305804,8.10499596368302
2022-07-19,1108.9100341796875,1113.41465319059,1092.1655079124582,1092.1655079124582,16439888,2022.0,7.0,19.0,1102.15283203125,1092.847900390625,1090.73193359375,6.7572021484375,1097.2419956752233,1102.5217546735491,9.208451160851908
2022-07-20,1138.89501953125,1156.8679986086788,1131.2735877067614,1155.730530749646,23924246,2022.0,7.0,20.0,1108.9100341796875,1102.15283203125,1092.847900390625,29.9849853515625,1102.3836146763392,1099.510541643415,18.37860789120651
2022-07-21,1131.2962646484375,1137.5300117770723,1122.651100250388,1134.7998965175696,16523230,2022.0,7.0,21.0,1138.89501953125,1108.9100341796875,1102.15283203125,-7.5987548828125,1106.6639753069196,1102.0326014927455,21.343336392899307
2022-07-22,1138.940673828125,1144.9468316984942,1135.255066011831,1137.5301221641157,10969995,2022.0,7.0,22.0,1131.2962646484375,1138.89501953125,1108.9100341796875,7.6444091796875,1114.824951171875,1104.938188825335,21.178894924355216
2022-07-25,1101.31103515625,1122.7194053701078,1093.3938930172108,1122.7194053701078,23110452,2022.0,7.0,25.0,1138.940673828125,1131.2962646484375,1138.89501953125,-37.629638671875,1116.3362513950892,1104.52055140904,19.48263232046258
2022-07-26,1101.8116455078125,1112.003964591019,1097.193292295004,1101.629669898458,11303288,2022.0,7.0,26.0,1101.31103515625,1138.940673828125,1131.2962646484375,0.5006103515625,1117.6167864118304,1104.834193638393,17.912848864125902
2022-07-27,1100.7650146484375,1104.3140199617678,1092.938740621378,1101.106218869249,8655086,2022.0,7.0,27.0,1101.8116455078125,1101.31103515625,1138.940673828125,-1.046630859375,1117.4185267857142,1105.844961983817,18.119023634932603
2022-07-28,1118.0101318359375,1122.9469424061926,1101.5841851617515,1108.4093537574902,12496073,2022.0,7.0,28.0,1100.7650146484375,1101.8116455078125,1101.31103515625,17.2451171875,1118.718540736607,1107.980268205915,17.7290693546903
2022-07-29,1141.829833984375,1145.3107190485075,1121.149607208918,1126.0181765545474,15130683,2022.0,7.0,29.0,1118.0101318359375,1100.7650146484375,1101.8116455078125,23.8197021484375,1119.1377999441963,1110.760707310268,18.310882611861018
2022-08-01,1171.5877685546875,1177.4574449449278,1140.9881839019702,1146.2435722402156,15700044,2022.0,8.0,1.0,1141.829833984375,1118.0101318359375,1100.7650146484375,29.7579345703125,1124.8937290736608,1115.77885219029,27.027721677398464
2022-08-02,1176.046875,1186.5803984650074,1165.5360984864087,1170.5185233262116,13917913,2022.0,8.0,2.0,1171.5877685546875,1141.829833984375,1118.0101318359375,4.4591064453125,1130.194614955357,1122.5097830636162,33.18036160576652
2022-08-03,1185.9205322265625,1187.581300270372,1168.220637135406,1183.0311881851292,14250977,2022.0,8.0,3.0,1176.046875,1171.5877685546875,1141.829833984375,9.8736572265625,1142.2816859654017,1129.3089686802455,36.180229528085
2022-08-04,1170.2454833984375,1191.1078085473182,1153.4555848310504,1187.581429174509,14467127,2022.0,8.0,4.0,1185.9205322265625,1176.046875,1171.5877685546875,-15.675048828125,1152.0579485212054,1134.837367466518,32.47865113564721
2022-08-05,1153.0003662109375,1173.384882192994,1149.7925649671015,1172.1109326876474,13942438,2022.0,8.0,5.0,1170.2454833984375,1185.9205322265625,1176.046875,-17.2451171875,1159.5201416015625,1138.4693341936384,23.485135314323855
2022-08-08,1168.083984375,1175.546187127536,1151.6352925910844,1151.6352925910844,10165178,2022.0,8.0,8.0,1153.0003662109375,1170.2454833984375,1185.9205322265625,15.0836181640625,1166.673549107143,1142.696044921875,14.727351561591691
2022-08-10,1175.0684814453125,1178.435511229753,1163.4883590271854,1172.5203418043282,10724688,2022.0,8.0,10.0,1168.083984375,1153.0003662109375,1170.2454833984375,6.9844970703125,1171.4219273158483,1145.2798636300224,9.973333968498258
2022-08-11,1178.9815673828125,1187.5357439542795,1174.02189010763,1184.4416775272762,8198226,2022.0,8.0,11.0,1175.0684814453125,1168.083984375,1153.0003662109375,3.9130859375,1172.4781842912946,1148.6859566824776,10.377180459398366
2022-08-12,1198.0465087890625,1201.8458509440902,1174.9319985812028,1178.6174856399732,12650587,2022.0,8.0,12.0,1178.9815673828125,1175.0684814453125,1168.083984375,19.06494140625,1175.6209891183037,1152.9078020368304,14.247680248059163
2022-08-16,1206.373291015625,1209.1034064115306,1195.4530701404665,1204.052741070798,6607378,2022.0,8.0,16.0,1198.0465087890625,1178.9815673828125,1175.0684814453125,8.3267822265625,1178.5428118024554,1160.4122488839287,18.247568348812017
2022-08-17,1212.67529296875,1218.0216687174443,1208.3071564277768,1212.6070521185068,6595965,2022.0,8.0,17.0,1206.373291015625,1198.0465087890625,1178.9815673828125,6.302001953125,1184.604213169643,1168.3310808454241,21.744114184654705
2022-08-18,1214.87451171875,1218.3894546289891,1205.24240897424,1214.2810405952932,7410035,2022.0,8.0,18.0,1212.67529296875,1206.373291015625,1198.0465087890625,2.19921875,1193.4433768136162,1176.4817592075892,19.180767903641378
2022-08-19,1193.213623046875,1215.0569809988342,1189.1507309375147,1209.7159828214287,9460724,2022.0,8.0,19.0,1214.87451171875,1212.67529296875,1206.373291015625,-21.660888671875,1197.0333251953125,1181.8534371512276,15.674560283545846
2022-08-22,1189.904052734375,1201.1795211355932,1180.500282384016,1194.6517009933089,9471680,2022.0,8.0,22.0,1193.213623046875,1214.87451171875,1212.67529296875,-3.3095703125,1199.1526925223213,1185.287309919085,12.981276133261579
2022-08-23,1208.25537109375,1211.1769638327753,1182.9425882434618,1184.152351743722,9678484,2022.0,8.0,23.0,1189.904052734375,1193.213623046875,1214.87451171875,18.351318359375,1203.3346644810267,1187.9064243861608,9.700888462964016
2022-08-24,1205.036865234375,1218.8459658923068,1203.0283609817775,1205.1967341552863,10369622,2022.0,8.0,24.0,1208.25537109375,1189.904052734375,1193.213623046875,-3.218505859375,1204.333286830357,1189.9771379743304,9.42156738934128
2022-08-25,1201.5220947265625,1215.6049306697223,1197.2081689286076,1209.2368579891631,7871946,2022.0,8.0,25.0,1205.036865234375,1208.25537109375,1189.904052734375,-3.5147705078125,1203.6402587890625,1191.0915352957588,9.424920524313608
2022-08-26,1195.1080322265625,1209.715993824914,1190.0866510806784,1201.9554689456972,10742038,2022.0,8.0,26.0,1201.5220947265625,1205.036865234375,1208.25537109375,-6.4140625,1201.130650111607,1192.867431640625,8.944783012327456
2022-08-29,1185.818359375,1211.9984634718255,1176.8710131510943,1180.0436382797463,19838975,2022.0,8.0,29.0,1195.1080322265625,1201.5220947265625,1205.036865234375,-9.2896728515625,1196.979771205357,1195.2115740094866,8.216029096541591
2022-08-30,1204.2152099609375,1207.5477042577893,1176.2091689010513,1193.282179919688,23139054,2022.0,8.0,30.0,1185.818359375,1195.1080322265625,1201.5220947265625,18.3968505859375,1198.5514264787946,1197.7923758370537,8.42511923393152
2022-09-01,1168.81396484375,1189.150886984996,1164.385933490136,1178.9710757031155,19909939,2022.0,9.0,1.0,1204.2152099609375,1185.818359375,1195.1080322265625,-35.4012451171875,1195.5385567801338,1197.3456246512276,13.975536183560509
